animal,date,time,latitude,longitude,LocationQuality
pb_06802,3/20/1990,20:43:24,64.466,-175.986,L2
pb_06802,3/29/1990,22:27:32,64.467,-176.12,L3
pb_06593,5/17/1987,23:21:49,64.47,-167.308,L1
pb_06956,4/24/1993,2:01:24,64.47,-171.896,LA
pb_06956,3/27/1993,20:45:08,64.471,-172.179,L2
pb_06953,5/24/1993,21:40:02,64.475,-175.797,LB
pb_06791,2/5/1990,1:12:46,64.478,-167.631,L1
pb_06896,2/11/1992,2:29:35,64.48,-168.713,L3
pb_06953,5/22/1993,1:12:19,64.484,-175.004,L1
pb_06791,2/1/1990,20:30:18,64.488,-168.664,L1
pb_06806,3/28/1990,0:27:04,64.488,-170.221,L1
pb_06881,3/20/1991,2:53:36,64.488,-169.346,L2
pb_06724,3/15/1988,20:21:30,64.49,-167.691,LB
pb_06998,1/29/1994,22:01:06,64.49,-174.846,L1
pb_06749,4/21/1988,0:36:36,64.492,-168.303,L1
pb_06796,3/6/1990,2:46:30,64.494,-169.308,L2
pb_06886,3/13/1991,7:17:07,64.496,-170.861,L2
pb_06951,5/1/1994,22:16:06,64.496,-172.851,L3
pb_06935,1/19/1994,23:55:56,64.498,-171.248,L1
pb_06744,11/24/1988,1:10:38,64.503,-169.901,L2
pb_06862,3/18/1990,6:26:39,64.505,-171.186,L2
pb_06886,3/31/1991,20:41:08,64.506,-171.588,L1
pb_06881,3/6/1991,3:17:12,64.511,-169.088,L1
pb_06875,1/19/1991,21:24:04,64.515,-171.702,L2
pb_06806,4/2/1990,21:44:13,64.516,-170.104,L3
pb_06956,4/21/1993,2:27:48,64.519,-172.127,L1
pb_06956,4/17/1993,23:44:54,64.529,-172.06,L1
pb_06895,1/1/1992,2:11:00,64.531,-171.451,L0
pb_06881,3/10/1991,6:45:42,64.532,-169.315,L1
pb_06912,4/1/1992,21:55:10,64.536,-170.983,L1
pb_06875,3/11/1991,1:58:12,64.542,-167.79,L1
pb_06809,3/28/1990,0:25:58,64.543,-170.574,LA
pb_06951,4/26/1994,0:56:17,64.546,-175.135,L0
pb_06956,4/12/1993,2:35:12,64.548,-172.131,L1
pb_06732,11/22/1988,0:09:57,64.549,-171.445,LB
pb_06936,12/7/1992,2:57:48,64.551,-168.146,L2
pb_06724,12/8/1987,3:12:55,64.556,-167.478,L2
pb_06881,3/10/1991,23:44:34,64.558,-169.375,L1
pb_06881,3/22/1991,22:06:06,64.561,-169.36,L2
pb_06956,4/9/1993,3:15:49,64.562,-172.154,L1
pb_06806,4/12/1990,1:06:30,64.573,-169.592,L1
pb_06796,3/6/1990,23:10:01,64.58,-169.35,L2
pb_06791,1/30/1990,0:38:29,64.581,-169.289,L1
pb_06956,4/6/1993,2:08:14,64.581,-172.242,L0
pb_06802,3/18/1990,2:17:37,64.582,-175.931,L2
pb_06441,3/12/1990,19:05:40,64.583,-166.638,L1
pb_06956,4/15/1993,0:19:40,64.583,-172.062,L1
pb_06441,3/15/1990,19:40:58,64.597,-166.762,LZ
pb_06956,4/3/1993,2:44:55,64.598,-172.192,L1
pb_06806,4/27/1990,1:48:59,64.601,-168.631,L1
pb_06862,3/19/1990,2:44:13,64.602,-171.309,L2
pb_06862,4/5/1990,21:42:40,64.603,-171.051,L3
pb_06791,1/26/1990,21:05:47,64.604,-169.591,L2
pb_06862,3/31/1990,1:38:53,64.605,-171.353,L1
pb_06956,4/26/1993,23:36:01,64.606,-171.803,L2
pb_06956,3/30/1993,21:19:44,64.613,-172.305,L1
pb_06732,11/15/1988,21:24:45,64.618,-171.521,L2
pb_06862,3/16/1990,3:53:02,64.618,-170.925,L2
pb_06875,3/14/1991,1:25:10,64.619,-169.188,L1
pb_06809,3/30/1990,22:17:01,64.62,-171.003,L2
pb_06791,2/7/1990,22:59:49,64.624,-167.4,L1
pb_06875,3/25/1991,23:11:40,64.624,-169.687,L1
pb_06725,12/8/1987,3:13:52,64.627,-169.343,L1
pb_06791,12/19/1991,23:28:26,64.629,-169.522,L2
pb_06736,3/21/1988,1:13:09,64.63,-170.729,L2
pb_06809,3/25/1990,0:59:51,64.63,-169.97,L1
pb_06935,12/23/1993,22:00:41,64.633,-171.069,L1
pb_06594,12/15/1987,1:19:08,64.634,-167.702,LA
pb_06806,3/24/1990,23:16:44,64.635,-169.869,L1
pb_06441,12/27/1989,22:23:14,64.637,-169.99,L2
pb_06881,2/9/1991,0:54:31,64.637,-169.447,L1
pb_06881,2/5/1991,23:45:37,64.642,-169.602,L0
pb_06936,4/12/1993,0:55:29,64.643,-170.217,L1
pb_06936,4/8/1993,23:04:24,64.649,-171.181,L0
pb_06896,1/17/1992,21:36:48,64.651,-170.916,L2
pb_06964,12/24/1992,22:13:29,64.654,-170.166,L1
pb_06791,1/23/1990,20:32:23,64.656,-169.889,L2
pb_06874,2/3/1991,22:15:15,64.656,-169.369,L2
pb_06951,3/28/1993,22:02:32,64.661,-171.193,L1
pb_06874,1/22/1991,23:04:28,64.664,-171.117,L1
pb_06875,3/11/1991,20:04:51,64.668,-168.062,L1
pb_06791,3/24/1990,23:17:29,64.679,-167.733,LZ
pb_06936,3/28/1993,2:19:12,64.685,-170.201,L2
pb_06792,3/5/1990,6:22:23,64.689,-170.129,L2
pb_06935,12/21/1993,3:09:26,64.689,-170.476,L2
pb_06875,3/5/1991,20:43:22,64.694,-167.811,L1
pb_06935,1/22/1994,21:14:41,64.694,-171.504,L1
pb_06953,12/12/1993,2:14:41,64.694,-168.484,L1
pb_06862,3/16/1990,20:55:34,64.695,-170.867,L2
pb_06881,5/3/1991,22:51:32,64.696,-167.217,L1
pb_06953,2/21/1993,0:59:55,64.7,-169.648,L1
pb_06936,12/27/1992,22:41:45,64.704,-168.474,L2
pb_06594,11/29/1987,20:47:38,64.709,-170.404,L1
pb_06802,4/7/1990,20:56:27,64.715,-170.291,L2
pb_06862,3/28/1990,2:11:44,64.719,-171.135,L2
pb_06732,2/22/1990,22:00:45,64.722,-169.918,L1
pb_06744,1/30/1989,23:52:41,64.723,-166.699,L2
pb_06951,12/17/1993,21:09:33,64.726,-168.634,L1
pb_06732,3/18/1988,0:03:18,64.728,-169.77,L0
pb_06935,1/17/1994,1:02:41,64.731,-170.917,LB
pb_06881,3/26/1991,0:52:17,64.735,-169.031,L2
pb_06791,1/27/1992,21:26:22,64.739,-167.936,L1
pb_06951,4/4/1993,0:52:13,64.74,-171.524,L2
pb_06951,4/6/1993,20:30:06,64.746,-172.113,L1
pb_06964,12/16/1992,2:46:25,64.747,-168.983,L0
pb_06806,4/15/1990,0:35:39,64.758,-169.274,L1
pb_06936,3/30/1993,21:19:24,64.758,-170.402,L2
pb_06806,4/17/1990,22:09:55,64.766,-169.56,L2
pb_06936,4/6/1993,2:07:42,64.768,-171.112,L2
pb_06895,1/3/1992,21:30:41,64.77,-171.149,L1
pb_06998,2/4/1994,22:52:16,64.778,-171.183,L1
pb_06935,12/17/1993,20:48:40,64.779,-170.052,L1
pb_06936,4/14/1993,22:38:05,64.784,-170.303,L1
pb_06862,3/21/1990,20:42:22,64.791,-171.083,L2
pb_06951,3/31/1993,20:59:46,64.791,-171.572,L0
pb_06875,3/13/1991,1:38:23,64.801,-168.765,L1
pb_06732,11/18/1988,21:59:03,64.807,-171.419,L1
pb_06896,5/4/1992,21:36:40,64.809,-167.99,L1
pb_06886,4/3/1991,21:09:54,64.81,-171.658,L1
pb_06738,3/22/1988,1:03:38,64.814,-168.818,L2
pb_06956,3/22/1993,0:11:42,64.818,-171.305,L2
pb_06951,2/22/1994,0:24:01,64.825,-176.964,L1
pb_06804,3/18/1990,21:04:45,64.831,-169.33,L1
pb_06936,12/9/1992,22:33:44,64.841,-168.222,L2
pb_06862,3/24/1990,21:40:01,64.844,-170.917,L2
pb_06936,4/3/1993,2:46:30,64.846,-170.924,L2
pb_06594,12/3/1987,2:26:45,64.854,-168.536,L2
pb_06874,2/7/1991,1:19:11,64.879,-168.329,L2
pb_06956,12/9/1992,21:20:14,64.881,-170.413,L1
pb_06956,2/28/1993,23:40:12,64.881,-170.609,L1
pb_06732,2/11/1990,1:20:50,64.891,-170.325,LB
pb_06441,1/17/1990,21:10:51,64.897,-166.848,L1
pb_06953,2/19/1994,0:58:36,64.901,-169.937,L1
pb_06953,1/31/1993,1:54:42,64.915,-168.898,L2
pb_06862,4/8/1990,20:41:21,64.916,-170.289,L2
pb_06956,12/31/1992,3:08:30,64.921,-169.069,L2
pb_06796,3/8/1990,3:34:57,64.93,-169.399,L2
pb_20001,12/27/1993,22:14:42,64.93,-171.244,LB
pb_06875,2/4/1991,1:52:30,64.937,-168.138,L0
pb_20023,12/16/1994,23:44:24,64.941,-170.978,L1
pb_06735,3/18/1988,0:06:31,64.944,-170.11,L2
pb_06956,3/4/1993,2:07:56,64.962,-170.722,L2
pb_06876,1/25/1991,20:44:25,64.963,-167.986,L1
pb_06935,2/27/1994,21:36:11,64.968,-171.67,L1
pb_06799,3/17/1990,20:30:04,64.969,-169.17,L1
pb_06791,1/21/1992,21:52:50,64.972,-168.143,L1
pb_06806,5/3/1990,2:22:20,64.973,-168.823,L2
pb_06897,1/21/1992,1:35:48,64.979,-171.445,L1
pb_06749,4/23/1988,21:11:46,64.98,-168.256,LB
pb_06953,2/13/1994,0:31:17,64.98,-170.589,L0
pb_06441,3/28/1990,22:37:22,64.981,-168.828,L2
pb_06951,3/25/1993,21:27:36,64.984,-169.947,L2
pb_06725,12/6/1987,2:54:40,64.986,-168.467,L2
pb_06441,3/18/1990,21:47:56,65.007,-166.933,L0
pb_06744,2/2/1989,21:41:50,65.012,-167.009,L3
pb_06791,1/24/1992,23:08:50,65.019,-168.261,L1
pb_06951,12/14/1993,23:25:14,65.022,-168.131,LA
pb_06872,1/18/1991,23:44:43,65.027,-169.986,L0
pb_06936,3/25/1993,2:56:02,65.031,-169.857,L3
pb_06796,3/9/1990,2:13:41,65.033,-169.602,L2
pb_06724,3/12/1988,21:38:51,65.036,-169.116,LZ
pb_06951,2/12/1994,22:02:05,65.036,-177.13,LB
pb_06875,1/23/1991,2:25:07,65.039,-170.175,L1
pb_06594,12/20/1987,21:35:16,65.045,-170.15,L1
pb_06998,12/15/1993,21:33:01,65.052,-170.405,LB
pb_06441,3/30/1990,1:49:20,65.072,-169.015,L2
pb_06956,12/6/1992,21:56:55,65.078,-169.068,L2
pb_06872,1/24/1991,22:41:04,65.081,-169.504,L2
pb_06441,3/28/1990,2:41:29,65.083,-168.646,L1
pb_06953,2/27/1994,21:31:37,65.086,-169.62,L1
pb_06792,3/6/1990,5:58:27,65.088,-169.556,L2
pb_06796,3/11/1990,22:16:32,65.089,-169.735,L1
pb_06876,3/22/1991,20:49:37,65.09,-176.999,L1
pb_20021,2/15/1994,3:33:18,65.09,-168.885,L1
pb_06441,12/24/1989,22:35:23,65.096,-170.143,L1
pb_06912,4/4/1992,20:53:34,65.105,-169.979,L1
pb_06744,1/27/1989,22:42:05,65.106,-167.681,L2
pb_06935,12/30/1993,1:24:11,65.109,-171.791,L1
pb_20001,12/31/1993,1:09:21,65.111,-171.537,LZ
pb_06724,12/25/1987,23:59:50,65.112,-170.047,L2
pb_06964,12/22/1992,1:32:48,65.12,-169.59,LZ
pb_06881,2/3/1991,1:55:59,65.123,-169.434,L1
pb_06732,11/12/1988,20:46:53,65.129,-171.336,L1
pb_06895,1/7/1992,2:41:20,65.129,-171.807,L1
pb_06876,1/31/1991,21:21:10,65.135,-167.848,L1
pb_06935,1/10/1994,22:10:39,65.135,-171.839,L1
pb_06872,1/21/1991,23:53:54,65.138,-170.388,L1
pb_06964,12/27/1992,21:09:10,65.138,-170.329,L2
pb_06594,11/27/1987,0:10:30,65.14,-170.438,L1
pb_06732,12/16/1988,0:50:36,65.14,-167.711,L2
pb_06897,1/26/1992,22:44:21,65.145,-171.386,L3
pb_06804,3/21/1990,20:42:58,65.154,-168.574,L2
pb_06935,1/26/1994,0:52:29,65.155,-171.458,L1
pb_06732,3/24/1988,2:19:04,65.161,-168.106,L0
pb_06791,4/5/1990,21:40:32,65.166,-168.864,L1
pb_06806,4/29/1990,23:33:55,65.178,-168.918,L2
pb_06936,4/18/1993,1:24:43,65.185,-169.953,L2
pb_06886,4/6/1991,21:41:29,65.189,-171.19,LZ
pb_20002,12/28/1993,23:30:38,65.198,-170.76,L2
pb_06874,1/19/1991,23:35:16,65.201,-170.182,LB
pb_06951,4/22/1994,20:36:51,65.201,-178.201,L0
pb_06912,4/13/1992,22:40:17,65.206,-167.654,L3
pb_06935,1/29/1994,1:54:45,65.209,-171.466,L1
pb_20002,12/25/1993,22:55:12,65.213,-170.848,LZ
pb_06897,1/18/1992,2:11:41,65.215,-170.758,L2
pb_06951,2/18/1994,21:28:18,65.22,-176.527,L1
pb_06791,4/2/1990,23:23:31,65.225,-168.139,L1
pb_06874,1/25/1991,22:24:43,65.227,-170.612,L1
pb_06736,3/23/1988,23:02:20,65.231,-170.156,L2
pb_06960,2/1/1993,23:47:54,65.237,-169.102,L1
pb_06792,3/6/1990,21:22:30,65.256,-169.402,L2
pb_06791,2/9/1992,2:54:07,65.262,-167.935,L1
pb_06956,3/16/1993,1:24:31,65.266,-171.055,L1
pb_06935,2/15/1994,22:35:11,65.268,-171.452,L1
pb_06956,3/7/1993,3:13:34,65.272,-171.374,L1
pb_06899,12/26/1991,20:57:54,65.273,-170.13,L2
pb_06951,3/22/1993,22:21:20,65.273,-170.025,L1
pb_06732,2/4/1990,23:32:54,65.28,-171.358,LZ
pb_06964,12/18/1992,21:11:05,65.282,-169.03,L1
pb_06897,1/23/1992,23:20:13,65.285,-171.431,L3
pb_06441,3/30/1990,18:59:56,65.287,-168.895,L1
pb_06875,1/13/1991,22:00:24,65.288,-169.474,L1
pb_06998,2/7/1994,22:08:14,65.302,-170.835,L2
pb_06953,2/10/1994,1:09:48,65.313,-171.868,L2
pb_06935,2/22/1994,0:23:42,65.315,-171.253,L1
pb_06791,12/16/1991,21:07:29,65.318,-169.735,L2
pb_06935,2/13/1994,2:11:27,65.319,-171.556,LZ
pb_06935,1/2/1994,2:59:26,65.323,-171.303,L1
pb_06791,1/20/1990,22:51:36,65.327,-168.843,L2
pb_06732,3/6/1990,23:00:55,65.329,-170.764,L0
pb_06956,4/29/1993,20:37:13,65.33,-171.402,L1
pb_06569,12/26/1986,19:03:22,65.331,-174.752,L1
pb_06735,3/23/1988,22:27:24,65.333,-169.135,L2
pb_06998,2/13/1994,22:43:39,65.343,-171.138,L0
pb_06809,4/6/1990,2:35:49,65.346,-170.123,L2
pb_06724,3/7/1988,4:33:02,65.348,-168.689,L2
pb_06956,1/3/1993,2:29:50,65.355,-169.173,L2
pb_06998,2/11/1994,1:00:05,65.359,-171.072,L0
pb_06935,2/18/1994,23:20:56,65.364,-171.224,L1
pb_06956,3/10/1993,2:36:25,65.366,-171.164,L2
pb_20021,2/9/1994,18:03:57,65.37,-168.73,LZ
pb_06874,2/12/1991,20:27:43,65.372,-170.79,L1
pb_06951,4/18/1993,23:30:08,65.372,-171.326,L1
pb_20023,12/20/1994,0:46:14,65.372,-170.551,L3
pb_06935,2/9/1994,23:03:12,65.373,-171.465,L1
pb_06956,3/12/1993,21:04:44,65.388,-170.95,L1
pb_06809,4/2/1990,21:11:07,65.401,-170.344,L3
pb_06749,4/3/1988,1:28:59,65.407,-168.189,L3
pb_06951,4/25/1993,1:40:36,65.407,-170.916,LZ
pb_06951,4/20/1994,2:10:33,65.417,-178.052,LZ
pb_06724,3/9/1988,18:53:12,65.419,-168.801,L3
pb_06895,1/9/1992,22:45:17,65.424,-169.603,L2
pb_20023,12/23/1994,3:28:16,65.425,-169.736,L1
pb_06935,12/26/1993,20:53:56,65.436,-170.002,L1
pb_20001,1/3/1994,2:40:31,65.45,-170.878,LB
pb_06874,2/15/1991,21:00:27,65.454,-170.52,L3
pb_06945,2/18/1994,21:31:35,65.462,-169.218,LA
pb_06804,3/24/1990,21:40:39,65.463,-168.815,L2
pb_06806,5/6/1990,1:52:59,65.465,-168.142,L2
pb_06896,1/15/1992,1:57:07,65.467,-168.93,L1
pb_06964,12/13/1992,1:39:13,65.471,-169.173,L1
pb_06732,1/26/1990,22:46:40,65.472,-169.982,LB
pb_06951,4/22/1993,2:17:45,65.481,-171.32,L2
pb_06956,2/25/1993,21:29:12,65.481,-169.838,L1
pb_06744,1/6/1989,22:22:13,65.49,-168.773,L3
pb_06936,12/30/1992,23:47:19,65.493,-169.439,L2
pb_06897,1/29/1992,20:44:16,65.495,-170.05,L2
pb_06899,1/10/1992,20:44:56,65.498,-170.623,L1
pb_06899,1/7/1992,23:06:45,65.5,-170.561,LZ
pb_06725,12/11/1987,2:41:46,65.502,-170.411,L1
pb_06874,1/31/1991,21:43:32,65.505,-169.645,L1
pb_20021,2/13/1994,0:31:41,65.515,-169.356,LB
pb_06724,12/5/1987,3:14:43,65.518,-168.392,L2
pb_06951,4/27/1993,21:20:43,65.519,-170.292,L2
pb_06796,3/15/1990,2:51:18,65.544,-169.52,L3
pb_06804,3/28/1990,0:27:53,65.55,-168.934,L1
pb_06960,1/30/1993,2:04:21,65.55,-169.003,L1
pb_06594,12/18/1987,1:54:12,65.559,-169.115,LB
pb_06936,4/20/1993,22:08:49,65.559,-169.394,L3
pb_06964,1/2/1993,22:19:59,65.561,-169.737,L1
pb_06862,4/11/1990,23:26:30,65.566,-169.892,L2
pb_06874,2/9/1991,21:39:26,65.569,-169.923,L1
pb_06791,4/8/1990,22:10:57,65.57,-168.747,L2
pb_06791,3/22/1992,3:00:18,65.571,-168.72,L2
pb_06960,2/5/1993,0:53:18,65.576,-169.264,L1
pb_06960,1/26/1993,23:45:46,65.581,-168.435,L1
pb_06744,11/11/1988,20:28:00,65.583,-170.464,L1
pb_06912,4/10/1992,22:04:13,65.595,-168.202,L2
pb_06791,3/10/1992,0:18:06,65.607,-169.765,L1
pb_06725,11/25/1987,0:30:36,65.611,-170.61,L1
pb_06724,12/23/1987,2:09:41,65.623,-169.806,L1
pb_06936,2/28/1993,23:39:26,65.631,-169.888,L3
pb_06724,3/3/1988,23:03:23,65.64,-168.55,L1
pb_06441,4/1/1990,1:25:13,65.642,-168.876,L1
pb_06749,4/26/1988,21:45:55,65.652,-168.828,L1
pb_06875,4/10/1991,1:27:46,65.662,-169.707,L1
pb_06953,1/27/1993,21:29:15,65.662,-169.047,LB
pb_06872,1/30/1991,22:08:23,65.664,-168.834,L2
pb_06886,4/10/1991,1:23:29,65.674,-169.478,L2
pb_06953,12/20/1992,0:17:28,65.678,-168.855,LB
pb_06732,11/9/1988,20:47:09,65.681,-170.171,L2
pb_06792,3/8/1990,0:17:05,65.681,-169.506,L3
pb_20001,1/15/1994,3:06:09,65.683,-170.459,L2
pb_06953,2/22/1994,0:23:13,65.692,-169.228,L1
pb_06935,12/15/1993,2:48:26,65.693,-169.912,LB
pb_06953,12/17/1992,2:35:51,65.704,-168.979,L2
pb_06725,11/16/1987,1:50:44,65.705,-170.415,L1
pb_06960,1/24/1993,3:20:10,65.708,-168.63,LB
pb_06791,3/12/1992,23:55:48,65.716,-169.492,L2
pb_06874,1/28/1991,22:54:16,65.729,-169.984,L1
pb_06899,1/29/1992,0:00:09,65.731,-169.766,L1
pb_06874,2/19/1991,0:47:28,65.734,-169.027,L1
pb_06951,4/16/1994,21:01:09,65.736,-179.171,L2
pb_06912,4/7/1992,21:55:14,65.739,-169.092,L1
pb_06876,1/28/1991,21:56:02,65.744,-168.381,L0
pb_06936,3/6/1993,23:51:52,65.744,-170.138,L2
pb_06936,3/10/1993,0:55:36,65.749,-169.88,L1
pb_06569,12/9/1986,23:43:04,65.755,-170.328,L1
pb_06441,12/15/1988,20:26:17,65.757,-168.309,L1
pb_06735,3/27/1988,0:43:06,65.769,-169.532,L2
pb_06953,5/27/1993,23:55:12,65.769,-175.197,L2
pb_06744,11/14/1988,21:45:09,65.77,-170.536,L2
pb_06936,3/3/1993,22:46:13,65.771,-169.786,L1
pb_06951,4/30/1993,20:12:59,65.772,-169.697,LZ
pb_06562,1/11/1987,19:30:48,65.781,-168.059,L1
pb_20001,1/8/1994,23:19:19,65.781,-170.389,LA
pb_06956,5/2/1993,22:50:07,65.787,-169.923,L1
pb_06749,4/29/1988,20:44:35,65.795,-168.553,LZ
pb_06998,12/13/1993,1:24:20,65.797,-170.111,L0
pb_20001,1/12/1994,0:25:59,65.8,-170.419,LA
pb_06935,3/26/1994,21:03:34,65.802,-169.292,L1
pb_06594,12/30/1987,4:12:37,65.808,-170.054,L1
pb_06862,4/14/1990,21:36:39,65.814,-169.65,L2
pb_06874,2/22/1991,1:51:43,65.819,-168.234,L2
pb_06791,3/1/1992,0:25:54,65.827,-168.979,L2
pb_06872,1/3/1991,20:52:24,65.828,-168.173,L1
pb_06872,1/27/1991,23:45:43,65.829,-169.346,L1
pb_06804,3/30/1990,20:37:06,65.832,-168.677,L2
pb_06593,11/15/1987,7:09:16,65.842,-170.429,L1
pb_06799,3/20/1990,21:04:23,65.85,-169.237,L2
pb_20021,12/11/1993,0:12:48,65.855,-168.939,LB
pb_06747,4/5/1988,19:02:59,65.862,-169.299,L2
pb_06959,1/23/1993,23:10:32,65.862,-170.164,L2
pb_06791,3/15/1992,23:08:28,65.864,-168.994,L1
pb_06959,1/26/1993,23:21:15,65.872,-170.172,L2
pb_06569,12/5/1986,22:18:17,65.873,-170.349,L1
pb_06738,3/25/1988,2:11:17,65.875,-168.602,L1
pb_06872,11/28/1990,21:20:41,65.875,-169.261,L3
pb_06724,2/26/1988,21:56:35,65.877,-168.486,L2
pb_06735,4/4/1988,21:28:12,65.877,-169.745,L1
pb_06732,1/2/1990,21:48:55,65.883,-168.615,L1
pb_20021,2/19/1994,0:47:43,65.885,-168.648,L1
pb_06569,11/29/1986,0:01:28,65.886,-169.782,L1
pb_06569,12/3/1986,14:47:50,65.886,-170.336,L1
pb_06951,12/11/1993,21:16:45,65.887,-169.208,L2
pb_06713,4/27/1987,23:55:51,65.888,-168.206,L3
pb_06876,3/25/1991,22:59:23,65.891,-179.167,L3
pb_06998,2/17/1994,1:24:15,65.9,-169.933,L1
pb_06956,2/23/1993,1:47:06,65.901,-168.214,L0
pb_06791,3/18/1992,21:51:41,65.912,-168.578,L2
pb_06951,5/6/1993,23:03:59,65.912,-168.677,L1
pb_06732,3/29/1988,23:32:23,65.914,-168.367,L1
pb_20023,12/26/1994,1:11:38,65.923,-169.849,L3
pb_06562,1/8/1987,23:20:39,65.93,-167.457,L1
pb_20023,10/29/1994,22:00:35,65.944,-168.886,LB
pb_06874,1/16/1991,22:29:27,65.948,-169.885,L1
pb_06562,1/5/1987,21:09:20,65.952,-167.589,L1
pb_06951,12/23/1992,20:54:57,65.958,-168.811,LB
pb_06441,12/25/1988,1:00:25,65.964,-167.195,L1
pb_06792,3/8/1990,22:14:39,65.965,-169.628,L2
pb_06951,5/3/1993,20:51:27,65.969,-168.804,L2
pb_06732,12/25/1988,0:59:26,65.97,-167.023,L1
pb_06562,1/2/1987,16:09:48,65.974,-167.698,L1
pb_06732,1/2/1989,21:51:59,65.975,-167.191,L1
pb_06569,12/8/1986,17:14:28,65.976,-170.135,L1
pb_06896,1/11/1992,20:24:49,65.98,-167.55,L2
pb_06562,12/27/1986,23:55:04,65.981,-167.779,L3
pb_06897,1/2/1992,22:25:21,65.982,-168.623,L2
pb_06441,12/19/1988,0:21:06,65.989,-168.116,L2
pb_06725,12/13/1987,20:46:26,65.99,-169.848,L2
pb_06882,1/1/1991,2:55:26,65.99,-168.386,L2
pb_06936,11/30/1992,20:47:46,65.99,-168.729,L2
pb_06562,12/30/1986,21:37:19,65.992,-167.71,L1
pb_06732,12/27/1988,22:42:23,65.996,-166.969,L2
pb_06959,1/29/1993,21:03:08,65.998,-169.929,L1
pb_06959,2/1/1993,21:37:16,66.005,-169.862,L1
pb_20002,1/1/1994,0:59:36,66.009,-169.456,L1
pb_06713,4/24/1987,21:41:42,66.011,-168.073,L1
pb_06732,12/31/1988,1:43:35,66.011,-167.035,L2
pb_06936,12/4/1992,0:10:41,66.012,-168.2,L2
pb_06732,12/31/1989,2:12:59,66.013,-169.391,LB
pb_06735,3/27/1989,21:21:35,66.013,-169.749,L1
pb_06936,3/22/1993,3:33:21,66.013,-169.575,L2
pb_20017,11/21/1993,16:25:10,66.022,-170.049,L1
pb_06791,3/24/1992,23:00:43,66.023,-168.921,LB
pb_06735,3/24/1989,23:20:30,66.028,-169.669,L2
pb_06956,2/17/1993,1:49:13,66.032,-167.965,L2
pb_06725,12/25/1987,23:03:19,66.038,-169.543,L2
pb_06953,12/11/1992,0:25:32,66.038,-167.499,LZ
pb_06953,5/25/1994,23:50:47,66.04,-169.087,L1
pb_06791,3/4/1992,3:03:36,66.046,-169.139,L2
pb_20002,12/7/1993,21:04:26,66.051,-169.064,LB
pb_06713,4/21/1987,18:22:01,66.057,-168.128,L1
pb_06953,12/7/1992,23:17:05,66.057,-167.583,L1
pb_06791,3/6/1992,23:11:50,66.058,-169.132,L1
pb_06953,1/25/1993,0:26:03,66.064,-167.937,L0
pb_06876,1/2/1991,2:32:16,66.065,-168.823,LB
pb_06862,4/17/1990,23:46:19,66.069,-168.675,L2
pb_06441,12/21/1988,23:51:49,66.07,-167.571,L2
pb_06960,1/20/1993,22:54:17,66.077,-169.166,L2
pb_06951,12/18/1992,2:20:03,66.078,-167.385,L0
pb_20023,12/11/1994,2:37:29,66.082,-169.672,L1
pb_06872,1/1/1991,1:29:17,66.084,-168.504,L2
pb_06956,2/10/1993,23:42:00,66.084,-167.315,L2
pb_06964,12/9/1992,22:32:29,66.086,-168.907,L2
pb_20023,12/7/1994,21:17:23,66.089,-169.626,L1
pb_06895,5/8/1992,22:25:07,66.094,-168.661,L1
pb_06956,2/20/1993,1:12:00,66.094,-167.883,L2
pb_20001,12/4/1993,0:00:50,66.095,-168.028,LB
pb_06897,1/14/1992,21:00:20,66.103,-169.285,L2
pb_06996,12/24/1993,21:36:56,66.104,-169.213,L2
pb_06732,4/5/1988,0:10:35,66.107,-168.395,L1
pb_06735,4/1/1988,21:24:30,66.109,-169.212,L2
pb_06876,1/10/1991,23:06:41,66.109,-168.63,L1
pb_06956,2/13/1993,22:22:03,66.112,-167.665,L1
pb_06744,1/12/1989,21:52:14,66.118,-168.916,L2
pb_06725,12/3/1987,17:38:40,66.129,-168.969,LB
pb_06936,3/13/1993,2:00:46,66.131,-169.287,L2
pb_06956,2/7/1993,21:10:21,66.131,-166.922,L2
pb_06441,4/1/1990,23:11:48,66.136,-168.807,LB
pb_06958,12/10/1992,0:35:21,66.136,-167.487,L1
pb_06594,11/11/1987,22:18:10,66.142,-169.67,L1
pb_06441,12/9/1988,22:29:24,66.15,-168.24,L1
pb_06951,12/26/1992,21:30:24,66.157,-168.964,LB
pb_06804,4/6/1990,2:36:36,66.158,-168.827,L2
pb_06732,11/6/1988,23:30:37,66.159,-169.193,L3
pb_06770,1/2/1990,12:43:15,66.16,-168.196,L2
pb_20023,12/4/1994,22:23:16,66.161,-169.677,L1
pb_06770,1/12/1990,0:30:01,66.162,-167.572,L2
pb_06735,4/8/1988,2:57:55,66.164,-169.265,L2
pb_06882,1/4/1991,1:47:17,66.169,-168.145,L2
pb_06958,12/7/1992,2:53:04,66.173,-167.417,L1
pb_06732,1/18/1989,0:21:38,66.175,-169.712,L1
pb_06770,1/10/1990,16:20:22,66.18,-167.739,L1
pb_06732,1/26/1989,21:44:21,66.181,-169.74,L1
pb_06897,2/1/1992,21:19:46,66.185,-167.974,L1
pb_20023,12/28/1994,22:02:15,66.193,-169.76,LA
pb_06770,1/3/1990,12:32:11,66.197,-167.897,L2
pb_06945,12/11/1993,21:15:23,66.198,-168.427,LZ
pb_06804,4/14/1990,21:13:41,66.2,-167.595,L3
